sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC832,TRIP126,2024-02-06 12:44:24,144,1.0,0.5,9.8,26,23.0208,72.579
ACC833,TRIP126,2024-02-06 13:03:00,1260,0.1,0.2,9.8,0,22.9703,72.6442
ACC834,TRIP127,2024-02-06 13:49:00,0,0.2,0.1,9.8,0,17.3858,78.4875
ACC835,TRIP127,2024-02-06 13:55:00,360,0.4,0.3,9.7,41,17.3709,78.4772
ACC836,TRIP127,2024-02-06 14:01:00,720,0.3,0.4,9.7,51,17.3562,78.4694
ACC837,TRIP127,2024-02-06 14:07:00,1080,0.7,0.3,9.6,52,17.3418,78.4591
ACC838,TRIP127,2024-02-06 14:13:00,1440,0.8,0.4,9.6,55,17.328,78.4498
ACC839,TRIP127,2024-02-06 14:19:00,1800,0.2,0.2,9.6,37,17.3135,78.4412
ACC840,TRIP127,2024-02-06 14:25:00,2160,0.2,0.1,9.8,0,17.3,78.432
ACC841,TRIP128,2024-02-06 14:56:00,0,0.1,0.1,9.8,0,28.614,77.2093
ACC842,TRIP128,2024-02-06 15:01:40,340,0.5,0.5,9.7,41,28.6256,77.2005
ACC843,TRIP128,2024-02-06 15:07:20,680,0.3,0.4,9.7,51,28.637,77.1933
ACC844,TRIP128,2024-02-06 15:13:00,1020,0.6,0.3,9.5,56,28.6509,77.1841
ACC845,TRIP128,2024-02-06 15:18:40,1360,0.4,0.5,9.6,57,28.6618,77.1761
ACC846,TRIP128,2024-02-06 15:24:20,1700,0.3,0.1,9.7,41,28.6736,77.1672
ACC847,TRIP128,2024-02-06 15:30:00,2040,0.3,0.1,9.8,0,28.6859,77.1588
ACC848,TRIP129,2024-02-06 15:03:00,0,0.3,0.1,9.8,0,12.972,77.595
ACC849,TRIP129,2024-02-06 15:12:15,555,0.6,0.2,9.6,38,12.9408,77.6254
ACC850,TRIP129,2024-02-06 15:21:30,1110,0.6,0.3,9.7,35,12.9102,77.6558
ACC851,TRIP129,2024-02-06 15:22:00,1140,0.3,0.2,9.8,31,12.9131,77.6569
ACC852,TRIP129,2024-02-06 15:33:00,1800,0.2,0.2,9.8,0,12.8713,77.6963
ACC853,TRIP130,2024-02-06 16:10:00,0,0.2,0.1,9.8,0,28.6143,77.2099
ACC854,TRIP130,2024-02-06 16:15:55,355,0.4,0.3,9.7,41,28.6222,77.2187
ACC855,TRIP130,2024-02-06 16:21:51,711,2.8,1.6,9.4,30,28.6298,77.229
ACC856,TRIP130,2024-02-06 16:22:21,741,1.2,0.6,9.8,33,28.6312,77.2309
ACC857,TRIP130,2024-02-06 16:30:05,1205,3.0,1.5,9.4,7,28.6417,77.2426
ACC858,TRIP130,2024-02-06 16:30:35,1235,1.2,0.5,9.8,26,28.6434,77.2446
ACC859,TRIP130,2024-02-06 16:46:00,2160,0.3,0.2,9.8,0,28.6653,77.2663
ACC860,TRIP131,2024-02-06 17:17:00,0,0.1,0.1,9.8,0,17.3856,78.486
ACC861,TRIP131,2024-02-06 17:20:50,230,0.7,0.2,9.6,41,17.4002,78.4729
ACC862,TRIP131,2024-02-06 17:24:40,460,0.5,0.3,9.7,59,17.4167,78.4603
ACC863,TRIP131,2024-02-06 17:28:30,690,0.3,0.4,9.7,61,17.4314,78.446
ACC864,TRIP131,2024-02-06 17:32:20,920,0.6,0.5,9.7,58,17.4466,78.4346
ACC865,TRIP131,2024-02-06 17:36:10,1150,0.3,0.4,9.7,37,17.4628,78.42
ACC866,TRIP131,2024-02-06 17:40:00,1380,0.2,0.2,9.8,0,17.4791,78.4078
ACC867,TRIP132,2024-02-06 06:24:00,0,0.3,0.1,9.8,0,22.5702,88.3614
ACC868,TRIP132,2024-02-06 06:35:06,666,0.6,0.3,9.5,40,22.5341,88.4146
ACC869,TRIP132,2024-02-06 06:46:12,1332,2.9,1.8,9.3,24,22.496,88.4649
ACC870,TRIP132,2024-02-06 06:46:42,1362,1.1,0.7,9.8,31,22.4986,88.4667
ACC871,TRIP132,2024-02-06 06:45:00,1260,0.2,0.2,9.8,0,22.5001,88.4594
ACC872,TRIP133,2024-02-06 07:31:00,0,0.2,0.1,9.8,0,18.52,73.8567
ACC873,TRIP133,2024-02-06 07:34:50,230,0.2,0.3,9.8,43,18.5056,73.8473
ACC874,TRIP133,2024-02-06 07:38:40,460,0.7,0.1,9.6,57,18.4903,73.8377
ACC875,TRIP133,2024-02-06 07:42:30,690,0.4,0.3,9.6,57,18.4749,73.8282
ACC876,TRIP133,2024-02-06 07:46:20,920,0.6,0.4,9.6,46,18.4586,73.8185
ACC877,TRIP133,2024-02-06 07:50:10,1150,0.5,0.5,9.5,39,18.444,73.8082
ACC878,TRIP133,2024-02-06 07:54:00,1380,0.2,0.1,9.8,0,18.4281,73.7988
ACC879,TRIP134,2024-02-06 08:38:00,0,0.3,0.1,9.8,0,17.3862,78.4892
ACC880,TRIP134,2024-02-06 08:43:10,310,0.6,0.2,9.6,46,17.3943,78.48
ACC881,TRIP134,2024-02-06 08:48:21,621,2.4,1.4,9.5,4,17.4036,78.4731
ACC882,TRIP134,2024-02-06 08:48:51,651,0.9,0.6,9.8,27,17.4062,78.4759
ACC883,TRIP134,2024-02-06 09:15:00,2220,0.2,0.1,9.8,0,17.4505,78.4388
ACC884,TRIP135,2024-02-06 09:45:00,0,0.2,0.2,9.8,0,28.6132,77.2098
ACC885,TRIP135,2024-02-06 09:50:00,300,0.8,0.3,9.7,37,28.5976,77.2003
ACC886,TRIP135,2024-02-06 09:55:00,600,0.8,0.3,9.7,50,28.5813,77.1922
ACC887,TRIP135,2024-02-06 10:00:00,900,0.4,0.2,9.6,57,28.5656,77.1819
ACC888,TRIP135,2024-02-06 10:05:00,1200,0.3,0.4,9.5,50,28.5491,77.1728
ACC889,TRIP135,2024-02-06 10:10:00,1500,0.5,0.2,9.7,42,28.5335,77.164
ACC890,TRIP135,2024-02-06 10:15:00,1800,0.3,0.1,9.8,0,28.5168,77.1553
ACC891,TRIP136,2024-02-06 10:52:00,0,0.2,0.1,9.8,0,28.6148,77.2085
ACC892,TRIP136,2024-02-06 10:55:30,210,0.3,0.4,9.8,38,28.6258,77.1919
ACC893,TRIP136,2024-02-06 10:59:00,420,0.2,0.3,9.6,48,28.6375,77.1755
ACC894,TRIP136,2024-02-06 11:02:30,630,0.4,0.4,9.7,56,28.649,77.1607
ACC895,TRIP136,2024-02-06 11:06:00,840,0.3,0.2,9.5,59,28.6614,77.1434
ACC896,TRIP136,2024-02-06 11:09:30,1050,0.8,0.2,9.8,42,28.6729,77.1278
ACC897,TRIP136,2024-02-06 11:13:00,1260,0.2,0.1,9.8,0,28.6844,77.1108
ACC898,TRIP137,2024-02-06 11:59:00,0,0.4,0.1,9.8,0,17.3852,78.4892
ACC899,TRIP137,2024-02-06 12:06:10,430,0.5,0.3,9.6,52,17.4002,78.5033
ACC900,TRIP137,2024-02-06 12:13:20,860,3.3,1.9,9.2,4,17.4163,78.5199
ACC901,TRIP137,2024-02-06 12:13:50,890,1.3,0.7,9.7,22,17.4175,78.5226
ACC902,TRIP137,2024-02-06 12:19:13,1213,0.7,0.3,9.7,11,17.4284,78.5338
ACC903,TRIP137,2024-02-06 12:19:43,1243,0.3,0.1,9.8,23,17.4297,78.5365
ACC904,TRIP137,2024-02-06 12:22:28,1408,2.9,1.5,9.4,10,17.4353,78.5412
ACC905,TRIP137,2024-02-06 12:22:58,1438,1.2,0.5,9.8,24,17.4365,78.5431
ACC906,TRIP137,2024-02-06 12:37:00,2280,0.3,0.2,9.8,0,17.4673,78.5734
ACC907,TRIP138,2024-02-06 12:06:00,0,0.3,0.2,9.8,0,22.5728,88.3645
ACC908,TRIP138,2024-02-06 12:11:50,350,0.7,0.4,9.6,38,22.5595,88.3731
ACC909,TRIP138,2024-02-06 12:17:40,700,0.5,0.3,9.6,54,22.5446,88.382
ACC910,TRIP138,2024-02-06 12:23:30,1050,0.2,0.2,9.7,61,22.5321,88.3919
ACC911,TRIP138,2024-02-06 12:29:20,1400,0.8,0.5,9.7,53,22.5185,88.4022
ACC912,TRIP138,2024-02-06 12:35:10,1750,0.5,0.4,9.8,43,22.5041,88.4119
ACC913,TRIP138,2024-02-06 12:41:00,2100,0.3,0.2,9.8,0,22.4913,88.4208
ACC914,TRIP139,2024-02-06 13:13:00,0,0.2,0.1,9.8,0,22.5701,88.3662
ACC915,TRIP139,2024-02-06 13:16:22,202,0.5,0.4,9.7,43,22.5806,88.3731
ACC916,TRIP139,2024-02-06 13:19:44,404,3.9,2.1,9.1,18,22.5894,88.3817
ACC917,TRIP139,2024-02-06 13:20:14,434,1.6,0.9,9.7,20,22.5916,88.383
ACC918,TRIP139,2024-02-06 13:22:13,553,2.4,1.3,9.5,12,22.5953,88.388
ACC919,TRIP139,2024-02-06 13:22:43,583,1.0,0.4,9.8,20,22.5966,88.3907
ACC920,TRIP139,2024-02-06 13:27:29,869,2.6,1.4,9.4,19,22.6071,88.4039
ACC921,TRIP139,2024-02-06 13:27:59,899,1.0,0.5,9.8,21,22.6099,88.4065
ACC922,TRIP139,2024-02-06 13:44:00,1860,0.1,0.2,9.8,0,22.6485,88.4499
ACC923,TRIP140,2024-02-06 14:20:00,0,0.3,0.1,9.8,0,23.0219,72.5706
ACC924,TRIP140,2024-02-06 14:25:20,320,0.5,0.4,9.6,40,23.0069,72.585
ACC925,TRIP140,2024-02-06 14:30:40,640,0.6,0.3,9.6,50,22.9887,72.5998
ACC926,TRIP140,2024-02-06 14:36:00,960,0.3,0.3,9.7,59,22.9724,72.6149
ACC927,TRIP140,2024-02-06 14:41:20,1280,0.4,0.2,9.6,54,22.9561,72.6295
ACC928,TRIP140,2024-02-06 14:46:40,1600,0.7,0.1,9.5,38,22.9394,72.6445
ACC929,TRIP140,2024-02-06 14:52:00,1920,0.2,0.2,9.8,0,22.9227,72.659
ACC930,TRIP141,2024-02-06 15:27:00,0,0.2,0.1,9.8,0,23.0247,72.5723
ACC931,TRIP141,2024-02-06 15:30:59,239,0.4,0.1,9.7,54,23.0375,72.5839
ACC932,TRIP141,2024-02-06 15:34:58,478,2.5,1.4,9.5,10,23.053,72.5961
ACC933,TRIP141,2024-02-06 15:35:28,508,0.9,0.6,9.8,23,23.0548,72.5984
ACC934,TRIP141,2024-02-06 15:43:56,1016,3.7,2.2,9.1,13,23.087,72.6245
ACC935,TRIP141,2024-02-06 15:44:26,1046,1.5,1.0,9.6,15,23.0889,72.6258
ACC936,TRIP141,2024-02-06 15:52:00,1500,0.3,0.2,9.8,0,23.1183,72.6487
ACC937,TRIP142,2024-02-06 16:34:00,0,0.2,0.1,9.8,0,12.9706,77.5944
ACC938,TRIP142,2024-02-06 16:38:40,280,0.8,0.2,9.6,37,12.9855,77.5784
ACC939,TRIP142,2024-02-06 16:43:20,560,0.4,0.1,9.7,56,12.9991,77.5646
ACC940,TRIP142,2024-02-06 16:48:00,840,0.5,0.3,9.8,61,13.0125,77.5493
ACC941,TRIP142,2024-02-06 16:52:40,1120,0.3,0.3,9.6,55,13.0266,77.5333
ACC942,TRIP142,2024-02-06 16:57:20,1400,0.6,0.4,9.7,43,13.0411,77.5175
ACC943,TRIP142,2024-02-06 17:02:00,1680,0.2,0.1,9.8,0,13.0554,77.5023
ACC944,TRIP143,2024-02-06 17:41:00,0,0.3,0.1,9.8,0,17.3832,78.484
ACC945,TRIP143,2024-02-06 17:49:12,492,0.5,0.4,9.5,41,17.3956,78.5094
ACC946,TRIP143,2024-02-06 17:57:25,985,6.9,4.3,8.6,21,17.4066,78.532
ACC947,TRIP143,2024-02-06 17:57:55,1015,2.8,1.6,8.9,16,17.4092,78.5332
ACC948,TRIP143,2024-02-06 18:17:00,2160,0.3,0.2,9.8,0,17.4324,78.5865
ACC949,TRIP144,2024-02-06 06:48:00,0,0.3,0.1,9.8,0,17.3855,78.4871
ACC950,TRIP144,2024-02-06 06:53:00,300,0.4,0.4,9.7,43,17.3967,78.4958
ACC951,TRIP144,2024-02-06 06:58:00,600,0.2,0.2,9.6,50,17.4074,78.5071
ACC952,TRIP144,2024-02-06 07:03:00,900,0.3,0.4,9.7,64,17.4186,78.5176
ACC953,TRIP144,2024-02-06 07:08:00,1200,0.4,0.3,9.7,47,17.4293,78.528
ACC954,TRIP144,2024-02-06 07:13:00,1500,0.6,0.4,9.8,37,17.4421,78.5373
ACC955,TRIP144,2024-02-06 07:18:00,1800,0.2,0.2,9.8,0,17.4521,78.5481
ACC956,TRIP145,2024-02-06 07:55:00,0,0.2,0.2,9.8,0,17.3846,78.4878
ACC957,TRIP145,2024-02-06 08:06:58,718,0.6,0.2,9.5,52,17.42,78.5145
ACC958,TRIP145,2024-02-06 08:18:56,1436,2.5,1.4,9.5,35,17.4549,78.5424
ACC959,TRIP145,2024-02-06 08:19:26,1466,0.9,0.5,9.8,33,17.4573,78.5453
ACC960,TRIP145,2024-02-06 08:28:00,1980,0.1,0.1,9.8,0,17.4798,78.5625
ACC961,TRIP146,2024-02-06 08:02:00,0,0.3,0.1,9.8,0,28.614,77.2105
ACC962,TRIP146,2024-02-06 08:11:02,542,0.6,0.2,9.7,35,28.5899,77.2358
ACC963,TRIP146,2024-02-06 08:20:04,1084,3.0,1.9,9.3,18,28.5662,77.2628
ACC964,TRIP146,2024-02-06 08:20:34,1114,1.1,0.7,9.7,15,28.5691,77.2642
ACC965,TRIP146,2024-02-06 08:30:00,1680,0.2,0.2,9.8,0,28.5383,77.2908
ACC966,TRIP147,2024-02-06 09:09:00,0,0.2,0.2,9.8,0,13.0831,80.2699
ACC967,TRIP147,2024-02-06 09:12:30,210,0.3,0.4,9.5,39,13.0898,80.2634
ACC968,TRIP147,2024-02-06 09:16:00,420,0.7,0.4,9.8,53,13.0973,80.2564
ACC969,TRIP147,2024-02-06 09:19:30,630,0.7,0.4,9.7,64,13.1052,80.2488
ACC970,TRIP147,2024-02-06 09:23:00,840,0.3,0.3,9.8,53,13.1129,80.2412
ACC971,TRIP147,2024-02-06 09:26:30,1050,0.8,0.4,9.7,37,13.1199,80.2324
ACC972,TRIP147,2024-02-06 09:30:00,1260,0.1,0.2,9.8,0,13.1275,80.2254
ACC973,TRIP148,2024-02-06 10:16:00,0,0.4,0.2,9.8,0,17.3834,78.4849
ACC974,TRIP148,2024-02-06 10:17:10,70,0.3,0.1,9.7,49,17.3808,78.4829
ACC975,TRIP148,2024-02-06 10:18:20,140,6.4,4.0,8.7,4,17.3762,78.4786
ACC976,TRIP148,2024-02-06 10:18:50,170,2.6,1.6,9.2,35,17.3791,78.4801
ACC977,TRIP148,2024-02-06 10:39:00,1380,0.2,0.1,9.8,0,17.3023,78.4108
ACC978,TRIP149,2024-02-06 11:23:00,0,0.3,0.2,9.8,0,17.3836,78.487
ACC979,TRIP149,2024-02-06 11:25:37,157,0.5,0.3,9.6,53,17.3894,78.4796
ACC980,TRIP149,2024-02-06 11:28:15,315,7.1,4.7,8.5,21,17.3944,78.4729
ACC981,TRIP149,2024-02-06 11:28:45,345,2.9,1.8,9.1,32,17.3956,78.4748
ACC982,TRIP149,2024-02-06 11:57:00,2040,0.2,0.2,9.8,0,17.4427,78.3951
ACC983,TRIP150,2024-02-06 12:30:00,0,0.3,0.2,9.8,0,18.5201,73.8594
ACC984,TRIP150,2024-02-06 12:38:09,489,0.5,0.2,9.6,48,18.5372,73.8344
ACC985,TRIP150,2024-02-06 12:46:19,979,6.4,4.1,8.7,15,18.5531,73.8128
ACC986,TRIP150,2024-02-06 12:46:49,1009,2.5,1.6,9.2,15,18.5542,73.8152
ACC987,TRIP150,2024-02-06 13:02:00,1920,0.2,0.2,9.8,0,18.5846,73.7706
ACC988,TRIP151,2024-02-06 13:37:00,0,0.3,0.2,9.8,0,19.0731,72.8798
ACC989,TRIP151,2024-02-06 13:38:00,60,0.4,0.1,9.5,50,19.078,72.879
ACC990,TRIP151,2024-02-06 13:38:27,87,3.4,1.9,9.2,19,19.078,72.88
ACC991,TRIP151,2024-02-06 13:38:57,117,1.3,0.7,9.7,27,19.0801,72.8827
ACC992,TRIP151,2024-02-06 13:44:55,475,3.2,2.0,9.2,28,19.0918,72.888
ACC993,TRIP151,2024-02-06 13:45:25,505,1.3,0.8,9.5,20,19.094,72.8907
ACC994,TRIP151,2024-02-06 14:15:00,2280,0.2,0.1,9.8,0,19.1505,72.927
ACC995,TRIP152,2024-02-06 14:44:00,0,0.1,0.2,9.8,0,23.0229,72.5721
ACC996,TRIP152,2024-02-06 14:48:00,240,0.4,0.2,9.6,39,23.033,72.5607
ACC997,TRIP152,2024-02-06 14:52:00,480,0.8,0.3,9.6,50,23.0457,72.5503
ACC998,TRIP152,2024-02-06 14:56:00,720,0.4,0.1,9.6,60,23.0564,72.5397
ACC999,TRIP152,2024-02-06 15:00:00,960,0.2,0.2,9.6,55,23.0673,72.5306
ACC1000,TRIP152,2024-02-06 15:04:00,1200,0.4,0.2,9.6,41,23.0799,72.5194
ACC1001,TRIP152,2024-02-06 15:08:00,1440,0.2,0.1,9.8,0,23.0916,72.5096
ACC1002,TRIP153,2024-02-06 15:51:00,0,0.3,0.1,9.8,0,19.0769,72.8778
ACC1003,TRIP153,2024-02-06 15:55:00,240,0.2,0.3,9.7,40,19.0664,72.8683
ACC1004,TRIP153,2024-02-06 15:59:00,480,0.4,0.2,9.7,50,19.0553,72.8573
ACC1005,TRIP153,2024-02-06 16:03:00,720,0.2,0.4,9.5,54,19.0446,72.8486
ACC1006,TRIP153,2024-02-06 16:07:00,960,0.4,0.2,9.6,51,19.0338,72.838
ACC1007,TRIP153,2024-02-06 16:11:00,1200,0.6,0.4,9.6,43,19.024,72.8289
ACC1008,TRIP153,2024-02-06 16:15:00,1440,0.1,0.1,9.8,0,19.0122,72.8197
ACC1009,TRIP154,2024-02-06 16:58:00,0,0.2,0.2,9.8,0,22.57,88.3627
ACC1010,TRIP154,2024-02-06 16:59:00,60,0.4,0.2,9.7,47,22.5701,88.3661
ACC1011,TRIP154,2024-02-06 16:59:09,69,6.7,4.4,8.6,4,22.5697,88.3658
ACC1012,TRIP154,2024-02-06 16:59:39,99,2.6,1.8,8.9,24,22.5724,88.3669
ACC1013,TRIP154,2024-02-06 17:11:13,793,6.8,4.5,8.5,13,22.5396,88.3929
ACC1014,TRIP154,2024-02-06 17:11:43,823,2.8,1.9,9.0,17,22.5414,88.3956
ACC1015,TRIP154,2024-02-06 17:25:00,1620,0.2,0.2,9.8,0,22.5057,88.4229
ACC1016,TRIP155,2024-02-06 17:05:00,0,0.4,0.1,9.8,0,22.5751,88.361
ACC1017,TRIP155,2024-02-06 17:13:16,496,0.6,0.1,9.7,42,22.5562,88.3494
ACC1018,TRIP155,2024-02-06 17:21:32,992,2.8,1.5,9.4,21,22.5406,88.3359
ACC1019,TRIP155,2024-02-06 17:22:02,1022,1.2,0.6,9.8,23,22.5425,88.3389
ACC1020,TRIP155,2024-02-06 17:31:00,1560,0.2,0.1,9.8,0,22.5203,88.3193
ACC1021,TRIP156,2024-02-06 06:12:00,0,0.3,0.2,9.8,0,28.6132,77.2086
ACC1022,TRIP156,2024-02-06 06:15:20,200,0.4,0.5,9.7,39,28.6044,77.217
ACC1023,TRIP156,2024-02-06 06:18:40,400,0.2,0.5,9.7,49,28.5937,77.224
ACC1024,TRIP156,2024-02-06 06:22:00,600,0.2,0.3,9.7,60,28.5825,77.2308
ACC1025,TRIP156,2024-02-06 06:25:20,800,0.3,0.5,9.6,56,28.5732,77.2386
ACC1026,TRIP156,2024-02-06 06:28:40,1000,0.4,0.1,9.5,40,28.5628,77.246
ACC1027,TRIP156,2024-02-06 06:32:00,1200,0.2,0.2,9.8,0,28.5524,77.252
ACC1028,TRIP157,2024-02-06 07:19:00,0,0.2,0.2,9.8,0,18.5177,73.8549
ACC1029,TRIP157,2024-02-06 07:20:53,113,0.3,0.3,9.7,46,18.5137,73.8624
ACC1030,TRIP157,2024-02-06 07:22:46,226,3.6,2.2,9.1,31,18.5062,73.8683
ACC1031,TRIP157,2024-02-06 07:23:16,256,1.4,0.9,9.7,23,18.5085,73.8705
ACC1032,TRIP157,2024-02-06 07:44:00,1500,0.2,0.1,9.8,0,18.4328,73.9339
ACC1033,TRIP158,2024-02-06 08:26:00,0,0.2,0.2,9.8,0,13.082,80.2698
ACC1034,TRIP158,2024-02-06 08:31:50,350,0.5,0.2,9.7,43,13.0675,80.2814
ACC1035,TRIP158,2024-02-06 08:37:40,700,0.7,0.2,9.6,56,13.0519,80.2931
ACC1036,TRIP158,2024-02-06 08:43:30,1050,0.6,0.2,9.8,58,13.0367,80.3042
ACC1037,TRIP158,2024-02-06 08:49:20,1400,0.6,0.4,9.8,56,13.0216,80.3139
ACC1038,TRIP158,2024-02-06 08:55:10,1750,0.5,0.5,9.6,43,13.0066,80.3259
ACC1039,TRIP158,2024-02-06 09:01:00,2100,0.2,0.2,9.8,0,12.9923,80.3353
ACC1040,TRIP159,2024-02-06 09:33:00,0,0.2,0.2,9.8,0,18.5231,73.8561
ACC1041,TRIP159,2024-02-06 09:38:26,326,0.4,0.2,9.6,39,18.5451,73.8378
ACC1042,TRIP159,2024-02-06 09:43:52,652,2.4,1.3,9.5,16,18.5695,73.8188
ACC1043,TRIP159,2024-02-06 09:44:22,682,0.9,0.6,9.8,33,18.5714,73.8207
ACC1044,TRIP159,2024-02-06 09:48:01,901,3.6,1.9,9.2,21,18.5884,73.804
ACC1045,TRIP159,2024-02-06 09:48:31,931,1.5,0.8,9.7,35,18.5901,73.8067
ACC1046,TRIP159,2024-02-06 09:54:00,1260,0.1,0.2,9.8,0,18.6172,73.7846
ACC1047,TRIP160,2024-02-06 10:40:00,0,0.3,0.1,9.8,0,22.5736,88.3649
ACC1048,TRIP160,2024-02-06 10:46:47,407,0.4,0.1,9.8,37,22.5891,88.3857
ACC1049,TRIP160,2024-02-06 10:53:35,815,7.1,4.4,8.5,4,22.6057,88.407
ACC1050,TRIP160,2024-02-06 10:54:05,845,2.8,1.8,9.0,25,22.6077,88.4096
ACC1051,TRIP160,2024-02-06 11:01:00,1260,0.2,0.2,9.8,0,22.6235,88.4307
ACC1052,TRIP161,2024-02-06 11:47:00,0,0.4,0.2,9.8,0,28.6122,77.2109
ACC1053,TRIP161,2024-02-06 11:53:12,372,0.6,0.2,9.6,47,28.5945,77.1797
ACC1054,TRIP161,2024-02-06 11:59:24,744,0.7,0.3,9.7,32,28.5754,77.1505
ACC1055,TRIP161,2024-02-06 11:59:54,774,0.3,0.1,9.8,33,28.5765,77.1518
ACC1056,TRIP161,2024-02-06 12:08:00,1260,0.1,0.1,9.8,0,28.5468,77.1089
ACC1057,TRIP162,2024-02-06 12:54:00,0,0.3,0.1,9.8,0,19.0744,72.8777
ACC1058,TRIP162,2024-02-06 12:58:07,247,0.7,0.4,9.7,40,19.0632,72.8873
ACC1059,TRIP162,2024-02-06 13:02:15,495,2.9,1.5,9.4,34,19.0495,72.8969
ACC1060,TRIP162,2024-02-06 13:02:45,525,1.1,0.5,9.8,35,19.0513,72.8984
ACC1061,TRIP162,2024-02-06 13:18:46,1486,6.8,4.8,8.5,20,18.9984,72.9357
ACC1062,TRIP162,2024-02-06 13:19:16,1516,2.8,1.8,9.1,17,19.0002,72.9371
ACC1063,TRIP162,2024-02-06 13:21:00,1620,0.3,0.2,9.8,0,18.9934,72.9398
ACC1064,TRIP163,2024-02-06 13:01:00,0,0.4,0.1,9.8,0,28.6116,77.2065
ACC1065,TRIP163,2024-02-06 13:04:20,200,0.4,0.3,9.6,36,28.6221,77.2009
ACC1066,TRIP163,2024-02-06 13:07:40,400,0.7,0.3,9.7,9,28.6295,77.193
ACC1067,TRIP163,2024-02-06 13:08:10,430,0.2,0.2,9.8,15,28.6308,77.1956
ACC1068,TRIP163,2024-02-06 13:39:00,2280,0.3,0.2,9.8,0,28.7092,77.1176
ACC1069,TRIP164,2024-02-06 14:08:00,0,0.3,0.1,9.8,0,23.0209,72.5721
ACC1070,TRIP164,2024-02-06 14:11:56,236,0.3,0.1,9.5,52,23.0292,72.5647
ACC1071,TRIP164,2024-02-06 14:15:52,472,2.4,1.5,9.5,10,23.0354,72.5579
ACC1072,TRIP164,2024-02-06 14:16:22,502,0.9,0.7,9.8,31,23.0383,72.5596
ACC1073,TRIP164,2024-02-06 14:39:00,1860,0.1,0.1,9.8,0,23.0739,72.5185
ACC1074,TRIP165,2024-02-06 15:15:00,0,0.4,0.1,9.8,0,18.52,73.8546
ACC1075,TRIP165,2024-02-06 15:25:32,632,0.3,0.2,9.8,50,18.485,73.887
ACC1076,TRIP165,2024-02-06 15:36:04,1264,6.7,4.7,8.5,18,18.45,73.917
ACC1077,TRIP165,2024-02-06 15:36:34,1294,2.6,1.9,8.9,32,18.4516,73.9193
ACC1078,TRIP165,2024-02-06 15:43:00,1680,0.3,0.1,9.8,0,18.4277,73.9385
ACC1079,TRIP166,2024-02-06 16:22:00,0,0.1,0.1,9.8,0,19.0754,72.8773
ACC1080,TRIP166,2024-02-06 16:27:10,310,0.6,0.2,9.6,40,19.0674,72.888
ACC1081,TRIP166,2024-02-06 16:32:20,620,0.2,0.3,9.7,46,19.0599,72.9002
ACC1082,TRIP166,2024-02-06 16:37:30,930,0.6,0.2,9.8,50,19.052,72.9098
ACC1083,TRIP166,2024-02-06 16:42:40,1240,0.2,0.4,9.7,57,19.0448,72.9217
ACC1084,TRIP166,2024-02-06 16:47:50,1550,0.2,0.3,9.6,44,19.0366,72.9324
ACC1085,TRIP166,2024-02-06 16:53:00,1860,0.3,0.1,9.8,0,19.0283,72.9416
ACC1086,TRIP167,2024-02-06 17:29:00,0,0.2,0.1,9.8,0,17.3878,78.4852
ACC1087,TRIP167,2024-02-06 17:30:07,67,0.6,0.4,9.6,40,17.3827,78.4902
ACC1088,TRIP167,2024-02-06 17:31:14,134,3.8,2.3,9.1,18,17.38,78.4944
ACC1089,TRIP167,2024-02-06 17:31:44,164,1.4,0.9,9.6,26,17.3818,78.4964
ACC1090,TRIP167,2024-02-06 17:42:12,792,3.8,1.9,9.1,31,17.3575,78.5284
ACC1091,TRIP167,2024-02-06 17:42:42,822,1.6,0.7,9.5,32,17.3586,78.5307
ACC1092,TRIP167,2024-02-06 17:52:13,1393,0.6,0.3,9.7,5,17.3365,78.561
ACC1093,TRIP167,2024-02-06 17:52:43,1423,0.3,0.1,9.8,25,17.338,78.562
ACC1094,TRIP167,2024-02-06 18:00:00,1860,0.1,0.1,9.8,0,17.3212,78.5831
ACC1095,TRIP168,2024-02-06 06:36:00,0,0.2,0.1,9.8,0,19.0764,72.879
ACC1096,TRIP168,2024-02-06 06:38:23,143,0.4,0.1,9.8,47,19.071,72.8732
ACC1097,TRIP168,2024-02-06 06:40:47,287,2.6,1.7,9.4,18,19.0668,72.8688
ACC1098,TRIP168,2024-02-06 06:41:17,317,1.0,0.7,9.8,20,19.0697,72.8715
ACC1099,TRIP168,2024-02-06 06:54:29,1109,2.5,1.3,9.4,21,19.037,72.843
ACC1100,TRIP168,2024-02-06 06:54:59,1139,0.9,0.4,9.7,18,19.0394,72.8457
ACC1101,TRIP168,2024-02-06 07:10:00,2040,0.1,0.2,9.8,0,19.0045,72.8118
ACC1102,TRIP169,2024-02-06 07:43:00,0,0.3,0.1,9.8,0,17.3862,78.4861
ACC1103,TRIP169,2024-02-06 07:47:38,278,0.6,0.4,9.5,37,17.4053,78.4707
ACC1104,TRIP169,2024-02-06 07:52:16,556,3.0,1.8,9.3,19,17.4256,78.4548
ACC1105,TRIP169,2024-02-06 07:52:46,586,1.1,0.6,9.8,32,17.4268,78.4564
ACC1106,TRIP169,2024-02-06 08:01:00,1080,0.1,0.2,9.8,0,17.4641,78.4259
